sound,image_name,vggish_point
humpback,20190124T173004-File-18.png,7-1157
humpback,20190124T173004-File-18.png,7-1158
humpback,20190124T173004-File-18.png,7-1159
humpback,20190124T173004-File-18.png,7-1160
humpback,20190124T173004-File-18.png,7-1161
humpback,20190124T173004-File-18.png,7-1162
humpback,20190124T173004-File-18.png,7-1163
humpback,20190124T173004-File-18.png,7-1163
humpback,20190124T173004-File-18.png,7-1164
humpback,20190124T173004-File-18.png,7-1165
humpback,20190124T173004-File-18.png,7-1165
humpback,20190124T173004-File-18.png,7-1166
humpback,20190124T173004-File-18.png,7-1167
humpback,20190124T173004-File-18.png,7-1168
humpback,20190124T173004-File-18.png,7-1162
humpback,20190124T173004-File-18.png,7-1163
humpback,20190124T173004-File-18.png,7-1164
humpback,20190124T173004-File-18.png,7-1165
humpback,20190124T173004-File-18.png,7-1166
humpback,20190124T173004-File-18.png,7-1165
humpback,20190124T173004-File-18.png,7-1166
humpback,20190124T173004-File-18.png,7-1167
humpback,20190124T173004-File-18.png,7-1168
humpback,20190124T173004-File-18.png,7-1168
humpback,20190124T173004-File-18.png,7-1169
humpback,20190124T173004-File-18.png,7-1170
humpback,20190124T173004-File-18.png,7-1170
humpback,20190124T173004-File-18.png,7-1171
humpback,20190124T173004-File-18.png,7-1172
humpback,20190124T173004-File-18.png,7-1172
humpback,20190124T173004-File-18.png,7-1173
humpback,20190124T173004-File-18.png,7-1174
humpback,20190124T173004-File-18.png,7-1175
humpback,20190129T100004-File-24.png,713-1514
humpback,20190129T100004-File-24.png,713-1515
humpback,20190129T100004-File-24.png,713-1516
humpback,20190129T100004-File-24.png,713-1517
flow noise,20190129T100004-File-24.png,713-1511
flow noise,20190129T100004-File-24.png,713-1512
flow noise,20190129T100004-File-24.png,713-1513
flow noise,20190129T100004-File-24.png,713-1514
flow noise,20190129T100004-File-24.png,713-1515
flow noise,20190129T100004-File-24.png,713-1516
flow noise,20190129T100004-File-24.png,713-1522
flow noise,20190129T100004-File-24.png,713-1523
flow noise,20190129T100004-File-24.png,713-1524
flow noise,20190129T100004-File-24.png,713-1525
flow noise,20190129T100004-File-24.png,713-1526
flow noise,20190129T100004-File-24.png,713-1527
flow noise,20190129T100004-File-24.png,713-1528
flow noise,20190129T100004-File-24.png,713-1533
flow noise,20190129T100004-File-24.png,713-1534
flow noise,20190129T100004-File-24.png,713-1535
flow noise,20190129T100004-File-24.png,713-1536
flow noise,20190129T100004-File-24.png,713-1537
flow noise,20190129T100004-File-24.png,713-1538
flow noise,20190129T100004-File-24.png,713-1539
flow noise,20190129T100004-File-24.png,713-1540
flow noise,20190129T100004-File-24.png,713-1540
flow noise,20190129T100004-File-24.png,713-1541
flow noise,20190129T100004-File-24.png,713-1542
flow noise,20190129T100004-File-24.png,713-1543
flow noise,20190129T100004-File-24.png,713-1544
flow noise,20190129T100004-File-24.png,713-1545
flow noise,20190129T100004-File-24.png,713-1545
flow noise,20190129T100004-File-24.png,713-1546
flow noise,20190129T100004-File-24.png,713-1547
flow noise,20190129T100004-File-24.png,713-1548
flow noise,20190129T100004-File-24.png,713-1549
flow noise,20190129T100004-File-24.png,713-1550
flow noise,20190129T100004-File-24.png,713-1551
flow noise,20190129T100004-File-24.png,713-1552
flow noise,20190129T100004-File-24.png,713-1551
flow noise,20190129T100004-File-24.png,713-1552
flow noise,20190129T100004-File-24.png,713-1553
flow noise,20190129T100004-File-24.png,713-1554
flow noise,20190129T100004-File-24.png,713-1555
flow noise,20190129T100004-File-24.png,713-1556
flow noise,20190129T100004-File-24.png,713-1556
flow noise,20190129T100004-File-24.png,713-1557
flow noise,20190129T100004-File-24.png,713-1558
flow noise,20190129T100004-File-24.png,713-1559
flow noise,20190129T100004-File-24.png,713-1560
flow noise,20190129T100004-File-24.png,713-1561
flow noise,20190129T100004-File-24.png,713-1562
humpback,20190129T100004-File-24.png,713-1535
humpback,20190129T100004-File-24.png,713-1536
humpback,20190129T100004-File-24.png,713-1537
humpback,20190129T100004-File-24.png,713-1538
humpback,20190129T100004-File-24.png,713-1560
humpback,20190129T100004-File-24.png,713-1561
humpback,20190129T100004-File-24.png,713-1562
humpback,20190129T100004-File-24.png,713-1563
airplane,20190204T130004-File-25.png,77-1582
airplane,20190204T130004-File-25.png,77-1583
airplane,20190204T130004-File-25.png,77-1584
airplane,20190204T130004-File-25.png,77-1585
airplane,20190204T130004-File-25.png,77-1586
airplane,20190204T130004-File-25.png,77-1587
airplane,20190204T130004-File-25.png,77-1588
airplane,20190204T130004-File-25.png,77-1589
airplane,20190204T130004-File-25.png,77-1590
flow noise,20190205T083004-File-3.png,1292-219
flow noise,20190205T083004-File-3.png,1292-220
flow noise,20190205T083004-File-3.png,1292-221
flow noise,20190205T083004-File-3.png,1292-222
flow noise,20190205T083004-File-3.png,1292-223
flow noise,20190205T083004-File-3.png,1292-224
flow noise,20190205T083004-File-3.png,1292-225
flow noise,20190205T083004-File-3.png,1292-226
boat,20190205T083004-File-3.png,1292-187
boat,20190205T083004-File-3.png,1292-188
boat,20190205T083004-File-3.png,1292-189
boat,20190205T083004-File-3.png,1292-190
boat,20190205T083004-File-3.png,1292-191
boat,20190205T083004-File-3.png,1292-192
boat,20190205T083004-File-3.png,1292-193
boat,20190205T083004-File-3.png,1292-194
boat,20190205T083004-File-3.png,1292-195
boat,20190205T083004-File-3.png,1292-196
boat,20190205T083004-File-3.png,1292-197
boat,20190205T083004-File-3.png,1292-198
boat,20190205T083004-File-3.png,1292-199
boat,20190205T083004-File-3.png,1292-200
boat,20190205T083004-File-3.png,1292-201
boat,20190205T083004-File-3.png,1292-202
boat,20190205T083004-File-3.png,1292-203
boat,20190205T083004-File-3.png,1292-204
boat,20190205T083004-File-3.png,1292-205
boat,20190205T083004-File-3.png,1292-206
boat,20190205T083004-File-3.png,1292-207
boat,20190205T083004-File-3.png,1292-208
boat,20190205T083004-File-3.png,1292-209
boat,20190205T083004-File-3.png,1292-210
boat,20190205T083004-File-3.png,1292-211
boat,20190205T083004-File-3.png,1292-212
boat,20190205T083004-File-3.png,1292-213
boat,20190205T083004-File-3.png,1292-214
boat,20190205T083004-File-3.png,1292-215
boat,20190205T083004-File-3.png,1292-216
boat,20190205T083004-File-3.png,1292-217
boat,20190205T083004-File-3.png,1292-218
boat,20190205T083004-File-3.png,1292-219
boat,20190205T083004-File-3.png,1292-220
boat,20190205T083004-File-3.png,1292-221
boat,20190205T083004-File-3.png,1292-222
boat,20190205T083004-File-3.png,1292-223
boat,20190205T083004-File-3.png,1292-224
boat,20190205T083004-File-3.png,1292-225
boat,20190205T083004-File-3.png,1292-226
boat,20190205T083004-File-3.png,1292-227
boat,20190205T083004-File-3.png,1292-228
boat,20190205T083004-File-3.png,1292-229
boat,20190205T083004-File-3.png,1292-230
boat,20190205T083004-File-3.png,1292-231
boat,20190205T083004-File-3.png,1292-232
boat,20190205T083004-File-3.png,1292-233
boat,20190205T083004-File-3.png,1292-234
boat,20190205T083004-File-3.png,1292-235
boat,20190205T083004-File-3.png,1292-236
boat,20190205T083004-File-3.png,1292-237
boat,20190205T083004-File-3.png,1292-238
boat,20190205T083004-File-3.png,1292-239
boat,20190205T083004-File-3.png,1292-240
boat,20190205T083004-File-3.png,1292-241
boat,20190205T083004-File-3.png,1292-242
boat,20190205T083004-File-3.png,1292-243
boat,20190205T083004-File-3.png,1292-244
boat,20190205T083004-File-3.png,1292-245
boat,20190205T083004-File-3.png,1292-246
boat,20190205T083004-File-3.png,1292-247
boat,20190205T083004-File-3.png,1292-248
boat,20190205T083004-File-3.png,1292-249
boat,20190205T083004-File-3.png,1292-250
boat,20190205T100004-File-20.png,1073-1250
boat,20190205T100004-File-20.png,1073-1251
boat,20190205T100004-File-20.png,1073-1252
boat,20190205T100004-File-20.png,1073-1253
boat,20190205T100004-File-20.png,1073-1254
boat,20190205T100004-File-20.png,1073-1255
boat,20190205T100004-File-20.png,1073-1256
boat,20190205T100004-File-20.png,1073-1257
boat,20190205T100004-File-20.png,1073-1258
boat,20190205T100004-File-20.png,1073-1259
boat,20190205T100004-File-20.png,1073-1260
boat,20190205T100004-File-20.png,1073-1261
boat,20190205T100004-File-20.png,1073-1262
boat,20190205T100004-File-20.png,1073-1263
boat,20190205T100004-File-20.png,1073-1264
boat,20190205T100004-File-20.png,1073-1265
boat,20190205T100004-File-20.png,1073-1266
boat,20190205T100004-File-20.png,1073-1267
boat,20190205T100004-File-20.png,1073-1268
boat,20190205T100004-File-20.png,1073-1269
boat,20190205T100004-File-20.png,1073-1270
boat,20190205T100004-File-20.png,1073-1271
boat,20190205T100004-File-20.png,1073-1272
boat,20190205T100004-File-20.png,1073-1273
boat,20190205T100004-File-20.png,1073-1274
boat,20190205T100004-File-20.png,1073-1275
boat,20190205T100004-File-20.png,1073-1276
boat,20190205T100004-File-20.png,1073-1277
boat,20190205T100004-File-20.png,1073-1278
boat,20190205T100004-File-20.png,1073-1279
boat,20190205T100004-File-20.png,1073-1280
boat,20190205T100004-File-20.png,1073-1281
boat,20190205T100004-File-20.png,1073-1282
boat,20190205T100004-File-20.png,1073-1283
boat,20190205T100004-File-20.png,1073-1284
boat,20190205T100004-File-20.png,1073-1285
boat,20190205T100004-File-20.png,1073-1286
boat,20190205T100004-File-20.png,1073-1287
boat,20190205T100004-File-20.png,1073-1288
boat,20190205T100004-File-20.png,1073-1289
boat,20190205T100004-File-20.png,1073-1290
boat,20190205T100004-File-20.png,1073-1291
boat,20190205T100004-File-20.png,1073-1292
boat,20190205T100004-File-20.png,1073-1293
boat,20190205T100004-File-20.png,1073-1294
boat,20190205T100004-File-20.png,1073-1295
boat,20190205T100004-File-20.png,1073-1296
boat,20190205T100004-File-20.png,1073-1297
boat,20190205T100004-File-20.png,1073-1298
boat,20190205T100004-File-20.png,1073-1299
boat,20190205T100004-File-20.png,1073-1300
boat,20190205T100004-File-20.png,1073-1301
boat,20190205T100004-File-20.png,1073-1302
boat,20190205T100004-File-20.png,1073-1303
boat,20190205T100004-File-20.png,1073-1304
boat,20190205T100004-File-20.png,1073-1305
boat,20190205T100004-File-20.png,1073-1306
boat,20190205T100004-File-20.png,1073-1307
boat,20190205T100004-File-20.png,1073-1308
boat,20190205T100004-File-20.png,1073-1309
boat,20190205T100004-File-20.png,1073-1310
boat,20190205T100004-File-20.png,1073-1311
boat,20190205T100004-File-20.png,1073-1312
boat,20190205T100004-File-20.png,1073-1313
boat,20190205T100004-File-21.png,1073-1312
boat,20190205T100004-File-21.png,1073-1313
boat,20190205T100004-File-21.png,1073-1314
boat,20190205T100004-File-21.png,1073-1315
boat,20190205T100004-File-21.png,1073-1316
boat,20190205T100004-File-21.png,1073-1317
boat,20190205T100004-File-21.png,1073-1318
boat,20190205T100004-File-21.png,1073-1319
boat,20190205T100004-File-21.png,1073-1320
boat,20190205T100004-File-21.png,1073-1321
boat,20190205T100004-File-21.png,1073-1322
boat,20190205T100004-File-21.png,1073-1323
boat,20190205T100004-File-21.png,1073-1324
boat,20190205T100004-File-21.png,1073-1325
boat,20190205T100004-File-21.png,1073-1326
boat,20190205T100004-File-21.png,1073-1327
boat,20190205T100004-File-21.png,1073-1328
boat,20190205T100004-File-21.png,1073-1329
boat,20190205T100004-File-21.png,1073-1330
boat,20190205T100004-File-21.png,1073-1331
boat,20190205T100004-File-21.png,1073-1332
boat,20190205T100004-File-21.png,1073-1333
boat,20190205T100004-File-21.png,1073-1334
boat,20190205T100004-File-21.png,1073-1335
boat,20190205T100004-File-21.png,1073-1336
boat,20190205T100004-File-21.png,1073-1337
boat,20190205T100004-File-21.png,1073-1338
boat,20190205T100004-File-21.png,1073-1339
boat,20190205T100004-File-21.png,1073-1340
boat,20190205T100004-File-21.png,1073-1341
boat,20190205T100004-File-21.png,1073-1342
boat,20190205T100004-File-21.png,1073-1343
boat,20190205T100004-File-21.png,1073-1344
boat,20190205T100004-File-21.png,1073-1345
boat,20190205T100004-File-21.png,1073-1346
boat,20190205T100004-File-21.png,1073-1347
boat,20190205T100004-File-21.png,1073-1348
boat,20190205T100004-File-21.png,1073-1349
boat,20190205T100004-File-21.png,1073-1350
boat,20190205T100004-File-21.png,1073-1351
boat,20190205T100004-File-21.png,1073-1352
boat,20190205T100004-File-21.png,1073-1353
boat,20190205T100004-File-21.png,1073-1354
boat,20190205T100004-File-21.png,1073-1355
boat,20190205T100004-File-21.png,1073-1356
boat,20190205T100004-File-21.png,1073-1357
boat,20190205T100004-File-21.png,1073-1358
boat,20190205T100004-File-21.png,1073-1359
boat,20190205T100004-File-21.png,1073-1360
boat,20190205T100004-File-21.png,1073-1361
boat,20190205T100004-File-21.png,1073-1362
boat,20190205T100004-File-21.png,1073-1363
boat,20190205T100004-File-21.png,1073-1364
boat,20190205T100004-File-21.png,1073-1365
boat,20190205T100004-File-21.png,1073-1366
boat,20190205T100004-File-21.png,1073-1367
boat,20190205T100004-File-21.png,1073-1368
boat,20190205T100004-File-21.png,1073-1369
boat,20190205T100004-File-21.png,1073-1370
boat,20190205T100004-File-21.png,1073-1371
boat,20190205T100004-File-21.png,1073-1372
boat,20190205T100004-File-21.png,1073-1373
boat,20190205T100004-File-21.png,1073-1374
boat,20190205T100004-File-21.png,1073-1375
boat,20190205T100004-File-22.png,1073-1375
boat,20190205T100004-File-22.png,1073-1376
boat,20190205T100004-File-22.png,1073-1377
boat,20190205T100004-File-22.png,1073-1378
boat,20190205T100004-File-22.png,1073-1379
boat,20190205T100004-File-22.png,1073-1380
boat,20190205T100004-File-22.png,1073-1381
boat,20190205T100004-File-22.png,1073-1382
boat,20190205T100004-File-22.png,1073-1383
boat,20190205T100004-File-22.png,1073-1384
boat,20190205T100004-File-22.png,1073-1385
boat,20190205T100004-File-22.png,1073-1386
boat,20190205T100004-File-22.png,1073-1387
boat,20190205T100004-File-22.png,1073-1388
boat,20190205T100004-File-22.png,1073-1389
boat,20190205T100004-File-22.png,1073-1390
boat,20190205T100004-File-22.png,1073-1391
boat,20190205T100004-File-22.png,1073-1392
boat,20190205T100004-File-22.png,1073-1393
boat,20190205T100004-File-22.png,1073-1394
boat,20190205T100004-File-22.png,1073-1395
boat,20190205T100004-File-22.png,1073-1396
boat,20190205T100004-File-22.png,1073-1397
boat,20190205T100004-File-22.png,1073-1398
boat,20190205T100004-File-22.png,1073-1399
boat,20190205T100004-File-22.png,1073-1400
boat,20190205T100004-File-22.png,1073-1401
boat,20190205T100004-File-22.png,1073-1402
boat,20190205T100004-File-22.png,1073-1403
boat,20190205T100004-File-22.png,1073-1404
boat,20190205T100004-File-22.png,1073-1405
boat,20190205T100004-File-22.png,1073-1406
boat,20190205T100004-File-22.png,1073-1407
boat,20190205T100004-File-22.png,1073-1408
boat,20190205T100004-File-22.png,1073-1409
boat,20190205T100004-File-22.png,1073-1410
boat,20190205T100004-File-22.png,1073-1411
boat,20190205T100004-File-22.png,1073-1412
boat,20190205T100004-File-22.png,1073-1413
boat,20190205T100004-File-22.png,1073-1414
boat,20190205T100004-File-22.png,1073-1415
boat,20190205T100004-File-22.png,1073-1416
boat,20190205T100004-File-22.png,1073-1417
boat,20190205T100004-File-22.png,1073-1418
boat,20190205T100004-File-22.png,1073-1419
boat,20190205T100004-File-22.png,1073-1420
boat,20190205T100004-File-22.png,1073-1421
boat,20190205T100004-File-22.png,1073-1422
boat,20190205T100004-File-22.png,1073-1423
boat,20190205T100004-File-22.png,1073-1424
boat,20190205T100004-File-22.png,1073-1425
boat,20190205T100004-File-22.png,1073-1426
boat,20190205T100004-File-22.png,1073-1427
boat,20190205T100004-File-22.png,1073-1428
boat,20190205T100004-File-22.png,1073-1429
boat,20190205T100004-File-22.png,1073-1430
boat,20190205T100004-File-22.png,1073-1431
boat,20190205T100004-File-22.png,1073-1432
boat,20190205T100004-File-22.png,1073-1433
boat,20190205T100004-File-22.png,1073-1434
boat,20190205T100004-File-22.png,1073-1435
boat,20190205T100004-File-22.png,1073-1436
boat,20190205T100004-File-22.png,1073-1437
boat,20190205T100004-File-22.png,1073-1438
boat,20190205T100004-File-25.png,1073-1562
boat,20190205T100004-File-25.png,1073-1563
boat,20190205T100004-File-25.png,1073-1564
boat,20190205T100004-File-25.png,1073-1565
boat,20190205T100004-File-25.png,1073-1566
boat,20190205T100004-File-25.png,1073-1567
boat,20190205T100004-File-25.png,1073-1568
boat,20190205T100004-File-25.png,1073-1569
