vggish_point,label
551-664,fish-mooring
551-665,fish
551-67,mooring
551-68,mooring
551-685,mooring
551-686,mooring
551-687,mooring
551-77,mooring
551-78,mooring
551-79,mooring
552-638,mooring
552-639,mooring
552-644,humpback
552-645,humpback
552-646,humpback
552-669,flow noise
552-670,flow noise-humpback
552-671,flow noise-humpback
552-672,flow noise-humpback
552-680,flow noise
552-681,flow noise
552-682,flow noise
552-683,flow noise
561-1000,flow noise
561-1001,flow noise
561-1002,flow noise
561-1003,flow noise
561-1004,flow noise
561-1005,flow noise
561-1037,mooring
561-1038,mooring
561-1039,mooring
561-1040,mooring
561-1045,airplane
561-1046,airplane
561-1047,airplane
561-1048,airplane
561-1049,airplane
561-1050,airplane
561-1051,airplane
561-1052,airplane
562-1380,mooring
562-1381,flow noise-mooring
562-1382,flow noise-mooring
562-1383,flow noise
562-1384,flow noise
562-1385,flow noise
562-1386,flow noise
562-1387,flow noise
562-1388,flow noise
562-1389,flow noise
562-1390,flow noise
562-1400,mooring
562-1401,mooring
562-1402,mooring
562-1405,mooring
562-1406,mooring
562-1407,mooring
562-1415,mooring
562-1416,mooring
562-1417,mooring
562-1423,mooring
562-1424,mooring
562-1425,mooring
565-182,humpback
565-183,humpback
565-184,humpback
566-1319,mooring
566-1320,mooring
566-1321,mooring
566-1327,mooring
566-1328,mooring
566-1329,mooring
566-1331,mooring
566-1332,mooring
566-1333,mooring
566-1335,mooring
566-1336,mooring
566-1337,mooring
566-1359,mooring
566-1360,mooring
566-1361,mooring
566-1362,mooring
566-1363,mooring
566-1364,mooring
566-1365,mooring
566-251,mooring
566-252,mooring
566-253,mooring
566-255,mooring
566-256,mooring
566-257,mooring
566-259,mooring
566-260,mooring
566-261,mooring
566-274,mooring
566-275,mooring
566-276,flow noise-mooring
566-277,flow noise-mooring
566-278,flow noise
566-279,flow noise
566-280,flow noise
566-281,flow noise
566-283,flow noise
566-284,flow noise
566-285,flow noise
566-286,flow noise
566-288,flow noise
566-289,flow noise
566-290,flow noise
566-291,flow noise
566-292,flow noise
566-293,flow noise
566-294,flow noise
566-295,flow noise
566-296,flow noise
566-945,mooring
566-946,mooring
566-947,mooring
566-948,mooring
566-953,flow noise
566-954,flow noise
566-955,flow noise
566-956,flow noise
566-957,flow noise
566-964,mooring
566-965,mooring
566-966,mooring
566-980,mooring
566-981,mooring
566-986,mooring
566-987,mooring
566-988,mooring
566-989,mooring
566-990,mooring
566-991,mooring
566-992,mooring
566-993,mooring
571-1509,mooring
571-1510,mooring
571-1511,mooring
571-1512,mooring
571-1524,mooring
571-1525,mooring
571-1526,mooring
571-1536,fish
571-1537,fish
571-1538,fish
571-1543,mooring
571-1544,mooring
571-1545,mooring
571-336,mooring
571-337,mooring
571-338,mooring
571-339,mooring
571-340,mooring
571-341,mooring
571-713,mooring
571-714,mooring
571-715,mooring
571-727,mooring
571-728,mooring
571-729,mooring
574-1819,flow noise
574-1820,flow noise
574-1821,flow noise
574-1822,flow noise
574-1823,flow noise
574-1824,flow noise
574-1825,flow noise
574-1827,flow noise
574-1828,flow noise
574-1829,flow noise
574-1830,flow noise
574-1831,flow noise
574-1832,flow noise
574-1835,flow noise
574-1836,flow noise
574-1837,flow noise
574-1838,flow noise
574-1839,flow noise
574-1840,flow noise
574-1841,flow noise
574-1853,airplane
574-1854,airplane
574-1855,airplane
574-1856,airplane
574-1857,airplane
574-1858,airplane
574-1859,airplane
574-1860,airplane
574-1861,airplane
574-192,flow noise
574-193,flow noise
574-194,flow noise
574-195,flow noise
574-196,flow noise
574-197,flow noise
574-200,flow noise
574-201,flow noise
574-202,flow noise
574-203,flow noise
574-204,flow noise
574-205,flow noise
574-206,flow noise
574-207,flow noise
574-208,flow noise
574-209,flow noise
574-210,flow noise
574-211,flow noise
574-212,flow noise
574-216,mooring
574-217,mooring
574-218,flow noise-mooring
574-219,flow noise-mooring
574-220,flow noise
574-221,flow noise
574-222,flow noise
574-223,flow noise
574-224,flow noise
574-225,flow noise
574-226,flow noise
574-227,flow noise
574-228,flow noise
574-229,flow noise
574-230,flow noise
574-231,flow noise
574-232,flow noise
574-233,flow noise
574-234,flow noise
574-235,flow noise
574-236,flow noise
574-237,flow noise
574-238,flow noise
574-239,flow noise
574-240,flow noise
574-241,flow noise
574-242,flow noise
574-243,flow noise
574-244,flow noise
574-245,flow noise
574-246,flow noise
574-247,flow noise
574-248,flow noise
574-249,flow noise
585-1628,humpback
585-1629,humpback
585-1630,humpback
585-1635,humpback
585-1636,humpback
585-1637,humpback
585-1647,humpback
585-1648,humpback
585-1649,humpback
585-1650,humpback
585-1654,humpback
585-1655,humpback
585-1656,humpback
585-1657,humpback
585-1658,humpback
585-1659,humpback
585-1664,humpback
585-1665,humpback
585-1681,humpback
585-1682,humpback
589-1129,flow noise
589-1130,flow noise
589-1131,flow noise
589-1132,flow noise
589-1133,flow noise-mooring
589-1134,flow noise-mooring
589-1135,mooring
589-1136,flow noise
589-1137,flow noise
589-1138,flow noise
589-1139,flow noise
589-1140,flow noise
589-1141,flow noise
589-1142,flow noise
589-1143,flow noise
589-1144,flow noise
589-1145,flow noise
589-1146,flow noise
589-1147,flow noise
589-1148,flow noise
589-215,mooring
589-216,mooring
589-217,mooring
59-1132,helicopter
59-1133,helicopter
59-1134,helicopter
59-1135,helicopter
59-1136,helicopter
59-1137,helicopter
59-1138,helicopter
59-1139,helicopter
59-1140,helicopter
59-1141,helicopter
59-1142,helicopter
59-1143,helicopter
59-1144,helicopter
59-1145,helicopter
59-1146,helicopter
59-1147,helicopter
59-1148,humpback
59-1149,humpback
59-1150,humpback
59-1151,humpback
59-1152,humpback
59-1153,humpback
59-1160,humpback
59-1161,humpback
59-1162,humpback
59-1164,humpback
59-1165,humpback
59-1166,humpback
59-1167,humpback
59-1168,humpback
59-1169,humpback
59-1170,humpback
59-1171,humpback
59-1172,humpback
59-1173,humpback
59-1174,humpback
59-1175,humpback
59-1176,humpback
59-1177,humpback
59-1178,humpback
59-1179,humpback
59-1180,humpback
59-1184,humpback
59-1185,humpback
59-1186,humpback
59-793,helicopter
59-794,helicopter
59-795,helicopter
59-796,helicopter
59-797,helicopter
59-798,helicopter
59-799,helicopter
59-800,helicopter
59-801,helicopter
59-802,helicopter
59-803,helicopter
59-804,helicopter-humpback
59-805,helicopter-humpback
59-806,humpback
591-1787,flow noise
591-1788,flow noise
591-1789,flow noise
591-1790,flow noise
591-1791,flow noise
591-1792,flow noise
591-1794,flow noise
591-1795,flow noise
591-1796,flow noise
591-1797,flow noise
591-1800,flow noise
591-1801,flow noise
591-1802,flow noise
591-1803,flow noise
591-1804,flow noise
598-129,humpback
598-130,humpback
598-131,humpback
598-134,humpback
598-135,humpback
598-136,humpback
598-139,humpback
598-140,humpback
598-143,humpback
598-144,humpback
598-147,humpback
598-148,humpback
598-149,humpback
598-151,humpback
598-152,humpback
598-153,humpback
598-154,humpback
598-155,humpback
598-157,humpback
598-158,humpback
598-159,humpback
598-164,humpback
598-165,humpback
598-166,humpback
598-167,humpback
598-169,humpback
598-170,humpback
598-171,humpback
598-174,humpback
598-175,humpback
598-176,humpback
598-179,humpback
598-180,humpback
598-184,humpback
598-185,humpback
604-1074,humpback
604-1075,humpback
604-1076,humpback
604-1080,flow noise
604-1081,flow noise
604-1082,flow noise
604-1083,flow noise
604-1084,flow noise
604-1085,flow noise
604-1091,humpback
604-1092,humpback
604-1093,humpback
604-1097,humpback
604-1098,humpback
604-1099,humpback
604-1113,humpback
604-1114,humpback
604-1115,humpback
604-889,humpback
604-890,humpback
604-891,humpback
604-920,humpback
604-921,humpback
604-922,humpback
612-1508,flow noise
612-1509,flow noise
612-1510,flow noise
612-1511,flow noise
612-1512,flow noise
612-1513,flow noise
612-1515,flow noise
612-1516,flow noise
612-1517,flow noise
612-1518,flow noise
612-1519,flow noise
612-1520,flow noise
612-1523,flow noise
612-1524,flow noise
612-1525,flow noise
612-1526,flow noise
612-1527,flow noise-mooring
612-1528,flow noise-mooring
612-1534,mooring
612-1535,mooring
612-1536,mooring
612-1547,mooring
612-1548,mooring
612-1552,mooring
612-1553,mooring
617-1826,flow noise
617-1827,flow noise
617-1828,flow noise
617-1829,flow noise
617-1830,flow noise
617-1831,flow noise
617-1833,flow noise
617-1834,flow noise
617-1835,flow noise
617-1836,flow noise
617-1837,flow noise-mooring
617-1838,flow noise-mooring
617-1839,flow noise-mooring
617-1840,flow noise
617-1841,flow noise
617-1842,flow noise
617-1843,flow noise
617-1844,flow noise
617-1845,flow noise
617-1846,flow noise
617-1862,flow noise
617-1863,flow noise
617-1864,flow noise
617-1865,flow noise
617-1866,flow noise
617-1867,flow noise
627-1139,fish
627-1140,fish
627-1141,fish
627-1142,fish
627-1143,fish
627-1144,fish
627-1145,fish
627-1146,fish
627-1147,fish
627-1148,fish
627-1149,fish
627-1150,fish
627-1151,fish
627-1152,fish
627-1153,fish
627-1154,fish
627-1155,fish
627-1156,fish
627-1157,fish
627-1158,fish
627-1159,fish
627-1160,fish
627-1161,fish
627-1162,fish
627-1163,fish
627-1164,fish
627-1165,fish
627-1166,fish
627-1167,fish
627-1168,fish
627-1169,fish
627-1170,fish
627-1171,fish
627-1172,fish
627-1173,fish
627-1174,fish
627-1175,fish
627-1176,fish
627-1177,fish
627-1178,fish
627-1179,fish
627-1180,fish
627-1181,fish
627-1182,fish
627-1183,fish
63-1319,humpback
63-1320,humpback
63-1321,humpback
63-1336,humpback
63-1337,humpback
63-1338,humpback
63-1339,humpback
63-1340,humpback
63-1341,humpback
63-1343,humpback
63-1344,humpback
63-1345,humpback
63-1354,humpback
63-1355,humpback
63-1357,humpback
63-1358,humpback
63-1359,humpback
63-1360,humpback
63-1361,flow noise-humpback
63-1362,flow noise
63-1363,flow noise-humpback
63-1364,flow noise-humpback
63-1367,flow noise
63-1368,flow noise
63-1369,flow noise
63-1371,flow noise
63-1372,flow noise
63-1373,flow noise
63-1374,flow noise
650-570,mooring
650-571,mooring
650-572,mooring
650-573,mooring
650-576,mooring
650-577,mooring
650-578,flow noise-mooring
650-579,flow noise
650-580,flow noise
650-581,flow noise
650-582,flow noise
650-594,mooring
650-595,mooring
650-596,mooring
650-597,mooring
650-598,mooring
650-599,mooring
650-600,mooring
650-603,mooring
650-604,mooring
650-605,mooring
650-613,flow noise
650-614,flow noise
650-615,flow noise
650-616,flow noise
650-617,flow noise
650-618,flow noise
650-619,flow noise
650-620,flow noise
650-621,flow noise
650-622,flow noise
651-1687,flow noise
651-1688,flow noise
651-1689,flow noise
651-1690,flow noise
651-1691,flow noise
651-1692,flow noise
651-1693,flow noise
651-1694,flow noise
651-1695,flow noise
651-1696,flow noise
651-1697,flow noise
651-1698,flow noise
651-1699,flow noise
651-1700,flow noise
651-1701,flow noise
651-1702,flow noise
651-1703,flow noise
651-1704,flow noise
651-1705,flow noise
651-1706,flow noise
651-1707,flow noise
651-1708,flow noise
651-1709,flow noise
651-1710,flow noise
651-1711,flow noise
651-1712,flow noise
651-1713,flow noise
651-1714,flow noise
651-1715,flow noise
651-1733,flow noise
651-1734,flow noise
651-1735,flow noise
651-1736,flow noise
651-1737,flow noise
651-375,flow noise
651-376,flow noise
651-377,flow noise
651-378,flow noise
651-404,flow noise
651-405,flow noise
651-406,flow noise
651-407,flow noise
651-408,flow noise
651-417,flow noise
651-418,flow noise
651-419,flow noise
651-420,flow noise
651-421,flow noise
651-422,flow noise
651-423,flow noise
651-424,flow noise
651-425,flow noise
651-426,flow noise
651-427,flow noise
651-428,flow noise
651-429,flow noise
651-430,flow noise
651-431,flow noise
651-432,flow noise
651-433,flow noise
651-434,flow noise
651-435,flow noise
651-436,flow noise
655-188,humpback
655-189,humpback
655-190,humpback
655-191,humpback
655-193,humpback
655-194,humpback
655-195,humpback
655-196,humpback
655-198,humpback
655-199,humpback
655-200,humpback
655-201,humpback
655-202,humpback
655-203,humpback
655-205,humpback
655-206,humpback
655-207,humpback
655-208,humpback
655-210,humpback
655-211,humpback
655-212,humpback
655-213,humpback
655-216,humpback
655-217,humpback
655-221,flow noise-humpback
655-222,flow noise-humpback
655-223,flow noise-humpback
655-224,flow noise-humpback
655-225,flow noise-humpback
655-226,humpback
655-227,humpback
655-228,humpback
655-229,humpback
655-230,humpback
655-231,humpback
655-232,humpback
655-233,humpback
655-235,humpback
655-236,humpback
655-237,humpback
655-238,humpback
655-239,humpback
655-242,humpback
655-243,humpback
655-244,humpback
655-247,humpback
655-248,humpback
660-1567,flow noise
660-1568,flow noise
660-1569,flow noise
660-1570,flow noise
660-1571,flow noise
660-1572,flow noise
660-1573,humpback
660-1574,humpback
660-1579,flow noise
660-1580,flow noise
660-1581,flow noise
660-1582,flow noise
660-1585,humpback
660-1586,humpback
660-1587,humpback
660-1604,flow noise
660-1605,flow noise
660-1606,flow noise
660-1607,flow noise
660-1608,humpback
660-1609,humpback
660-1610,humpback
660-1613,humpback
660-1614,humpback
660-1615,humpback
660-1617,flow noise
660-1618,flow noise
660-1619,flow noise
660-1620,flow noise
660-1622,flow noise
660-1623,flow noise
660-1624,flow noise
663-125,flow noise
663-126,flow noise
663-127,flow noise
663-128,flow noise
663-129,flow noise
663-130,flow noise
663-136,flow noise
663-137,flow noise
663-138,flow noise
663-139,flow noise
663-140,flow noise
663-141,flow noise
663-142,flow noise
663-143,flow noise
663-144,flow noise
663-145,flow noise
663-146,flow noise
663-147,flow noise
663-148,flow noise
663-149,flow noise
663-150,flow noise
663-151,flow noise
663-152,flow noise
663-153,flow noise
663-154,flow noise
663-155,flow noise
663-156,flow noise
663-157,flow noise
663-158,flow noise
663-159,flow noise
663-160,flow noise
663-161,flow noise
663-162,flow noise
663-163,flow noise
663-164,flow noise
663-165,flow noise
663-166,flow noise
663-178,flow noise
663-179,flow noise
663-180,flow noise
663-181,flow noise
663-182,flow noise
674-1125,flow noise
674-1126,flow noise
674-1127,flow noise
674-1128,flow noise
674-1129,flow noise
674-1130,flow noise
674-1131,flow noise
674-1132,flow noise
674-1133,flow noise
674-1134,flow noise
674-1138,fish
674-1139,fish
674-1140,fish
674-1141,fish
674-1142,fish
674-1143,fish
674-1144,fish
674-1145,fish
674-1146,fish
674-1147,fish
674-1148,fish
674-1149,fish
674-1150,fish
674-1151,fish
674-1152,fish
674-1153,fish
674-1154,fish
674-1163,fish
674-1164,fish
674-1165,fish
674-1166,fish
674-1167,fish
674-1168,fish
674-1169,fish-mooring
674-1170,fish-mooring
674-1171,mooring
674-1175,mooring
674-1176,mooring
674-1177,mooring
674-1178,mooring
674-1180,mooring
674-1181,mooring
674-1182,flow noise-mooring
674-1183,flow noise-mooring
674-1184,flow noise-mooring
674-1185,flow noise-mooring
677-563,flow noise
677-564,flow noise
677-565,flow noise
677-566,flow noise
677-567,flow noise
677-568,flow noise
677-569,flow noise
677-570,flow noise
677-571,flow noise
677-572,flow noise
677-573,flow noise
677-574,flow noise
677-575,flow noise
677-576,flow noise
677-577,flow noise
677-578,flow noise
677-579,flow noise
677-580,flow noise
677-581,flow noise
677-586,flow noise
677-587,flow noise
677-588,flow noise
677-589,flow noise
677-590,flow noise
677-591,flow noise
677-592,flow noise
677-593,flow noise
677-594,flow noise
677-595,flow noise
677-596,flow noise
677-597,flow noise
677-598,flow noise
677-599,flow noise
677-600,flow noise
677-601,flow noise
677-602,flow noise
677-603,flow noise
677-604,flow noise
677-605,flow noise-mooring
677-606,mooring
677-607,flow noise-mooring
677-608,flow noise-mooring
677-609,flow noise
677-610,flow noise
677-611,flow noise
677-612,flow noise
677-613,flow noise
677-614,flow noise
677-615,flow noise
677-616,flow noise
677-617,flow noise
677-618,flow noise
677-619,flow noise
677-620,flow noise
677-621,flow noise
677-622,flow noise
677-623,flow noise
677-624,flow noise
679-625,humpback
679-626,humpback
679-627,humpback
679-629,humpback
679-630,humpback
679-631,humpback
679-634,humpback
679-635,humpback
679-639,humpback
679-640,humpback
679-641,humpback
679-642,humpback
679-643,humpback
679-644,humpback
679-645,humpback
679-650,humpback
679-651,humpback
679-652,humpback
679-653,humpback
679-655,humpback
679-656,humpback
679-657,humpback
679-661,humpback
679-662,humpback
679-663,humpback
679-664,humpback
679-667,humpback
679-668,humpback
679-676,humpback
679-677,humpback
679-680,humpback
679-681,humpback
679-685,humpback
679-686,humpback
679-687,humpback
685-1128,mooring
685-1129,mooring
685-1130,mooring
685-1140,mooring
685-1141,mooring
685-1142,mooring
685-1143,mooring
685-1160,mooring
685-1161,mooring
685-1162,mooring
685-1165,mooring
685-1166,mooring
685-1167,mooring
686-1249,fish
686-1250,fish
686-1251,fish
686-1252,fish
686-1253,fish
